date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:41	3689/3689	---M--	200	added ('OK')	image/png	etag:%22aba0978-e69-4d1d3fafc8380%22	http://pixeldizajn.com/PerfectCV/img/icons/twitter.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/icons/twitter.png	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:41	3670/3670	---M--	200	added ('OK')	image/png	etag:%22aba097f-e56-4d1d3f2e15180%22	http://pixeldizajn.com/PerfectCV/img/icons/linkedin.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/icons/linkedin.png	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:42	3845/3845	---M--	200	added ('OK')	image/png	etag:%22aba0979-f05-4d1d3f5dc4200%22	http://pixeldizajn.com/PerfectCV/img/icons/google-plus.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/icons/google-plus.png	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:43	3929/3929	---M--	200	added ('OK')	image/png	etag:%22aba0980-f59-4d1d3ee59a680%22	http://pixeldizajn.com/PerfectCV/img/icons/rss.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/icons/rss.png	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:47	31708/31708	---M--	200	added ('OK')	image/jpeg	etag:%22aba0986-7bdc-4d5fe0994d180%22	http://pixeldizajn.com/PerfectCV/img/gallery_1.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/gallery_1.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:48	17495/17495	---M--	200	added ('OK')	image/jpeg	etag:%22aba0961-4457-4d5fe0c15b000%22	http://pixeldizajn.com/PerfectCV/img/gallery_2.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/gallery_2.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:27:52	23951/23951	---M--	200	added ('OK')	image/jpeg	etag:%22aba0962-5d8f-4d5fe0e780a00%22	http://pixeldizajn.com/PerfectCV/img/gallery_3.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/gallery_3.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:08	92555/92555	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Oct%202015%2018:27:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.0/jquery.min.js	F:/graphicana/new-resume/resume/ajax.googleapis.com/ajax/libs/jquery/1.8.0/jquery.min.js	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:11	14489/14489	---M--	200	added ('OK')	application/javascript	etag:%22aba0958-3899-4d4a97991c340%22	http://pixeldizajn.com/PerfectCV/js/parsley.min.js	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/js/parsley.min.js	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:14	191184/191184	---M--	200	added ('OK')	image/jpeg	etag:%22aba0985-2ead0-46a1082d71f80%22	http://pixeldizajn.com/PerfectCV/img/2.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/2.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:14	11619/11619	---M--	200	added ('OK')	application/javascript	etag:%22aba095d-2d63-4d5a142340900%22	http://pixeldizajn.com/PerfectCV/js/lightbox.js	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/js/lightbox.js	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:15	1326/1326	---M--	200	added ('OK')	application/javascript	etag:%22aba095c-52e-4c4bcbcd7d600%22	http://pixeldizajn.com/PerfectCV/js/retina.js	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/js/retina.js	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:16	187302/187302	---M--	200	added ('OK')	image/jpeg	etag:%22aba0965-2dba6-469c6c77ad680%22	http://pixeldizajn.com/PerfectCV/img/3.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/3.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:16	35/35	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202016%2016:58:15%20GMT	http://pixeldizajn.com/PerfectCV/php/mailer.php	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/php/mailer.html	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:17	7974/7974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22aba0955-1f26-4d5133f6c4e00%22	http://pixeldizajn.com/PerfectCV/fontello/font/-ontello.eot	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/fontello/font/-ontello.eot	(from http://pixeldizajn.com/PerfectCV/fontello/css/-ontello.css)
22:28:18	7974/7974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22aba0955-1f26-4d5133f6c4e00%22	http://pixeldizajn.com/PerfectCV/fontello/font/-ontello.eot?	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/fontello/font/-ontellod41d.eot	(from http://pixeldizajn.com/PerfectCV/fontello/css/-ontello.css)
22:28:18	275674/275674	---M--	200	added ('OK')	image/jpeg	etag:%22aba096d-434da-46a0faf1fe780%22	http://pixeldizajn.com/PerfectCV/img/1.jpg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/1.jpg	(from http://pixeldizajn.com/PerfectCV/index.html)
22:28:18	7298/7298	---M--	200	added ('OK')	image/svg+xml	etag:%22aba0953-1c82-4d5133f6c4e00%22	http://pixeldizajn.com/PerfectCV/fontello/font/-ontello.svg	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/fontello/font/-ontello.svg	(from http://pixeldizajn.com/PerfectCV/fontello/css/-ontello.css)
22:28:19	7796/7796	---M--	200	added ('OK')	application/x-font-ttf	etag:%22aba0952-1e74-4d5133f6c4e00%22	http://pixeldizajn.com/PerfectCV/fontello/font/-ontello.ttf	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/fontello/font/-ontello.ttf	(from http://pixeldizajn.com/PerfectCV/fontello/css/-ontello.css)
22:28:19	5228/5228	---M--	200	added ('OK')	application/x-font-woff	etag:%22aba0954-146c-4d5133f6c4e00%22	http://pixeldizajn.com/PerfectCV/fontello/font/-ontello.woff	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/fontello/font/-ontello.woff	(from http://pixeldizajn.com/PerfectCV/fontello/css/-ontello.css)
22:28:19	12799/12799	---M--	200	added ('OK')	image/png	etag:%22aba0991-31ff-4d108a752af00%22	http://pixeldizajn.com/PerfectCV/bootstrap/img/glyphicons-halflings.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/bootstrap/img/glyphicons-halflings.png	(from http://pixeldizajn.com/PerfectCV/bootstrap/css/bootstrap.css)
22:28:20	8777/8777	---M--	200	added ('OK')	image/png	etag:%22aba0992-2249-4d108a752af00%22	http://pixeldizajn.com/PerfectCV/bootstrap/img/glyphicons-halflings-white.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/bootstrap/img/glyphicons-halflings-white.png	(from http://pixeldizajn.com/PerfectCV/bootstrap/css/bootstrap.css)
22:28:20	1368/1368	---M--	200	added ('OK')	image/png	etag:%22aba096f-558-4be2e2f2b9100%22	http://pixeldizajn.com/PerfectCV/img/lightbox/prev.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/lightbox/prev.png	(from http://pixeldizajn.com/PerfectCV/css/lightbox.css)
22:28:21	1359/1359	---M--	200	added ('OK')	image/png	etag:%22aba0971-54f-4be2e2f2b9100%22	http://pixeldizajn.com/PerfectCV/img/lightbox/next.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/lightbox/next.png	(from http://pixeldizajn.com/PerfectCV/css/lightbox.css)
22:28:24	2850/2850	---M--	200	added ('OK')	image/png	etag:%22aba0968-b22-4d5fd02b98f00%22	http://pixeldizajn.com/PerfectCV/img/form-bg.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/form-bg.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:24	8091/8091	---M--	200	added ('OK')	image/png	etag:%22aba0975-1f9b-4d5fcb3b06780%22	http://pixeldizajn.com/PerfectCV/img/contact-bg.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/contact-bg.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:25	27214/27214	---M--	200	added ('OK')	image/png	etag:%22aba0983-6a4e-4d656ece7fa40%22	http://pixeldizajn.com/PerfectCV/img/container-bg.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/container-bg.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:28	10263/10263	---M--	200	added ('OK')	image/png	etag:%22aba0966-2817-4d5fcb2dac800%22	http://pixeldizajn.com/PerfectCV/img/contact-bg@2x.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/contact-bg@2x.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:29	2878/2878	---M--	200	added ('OK')	image/png	etag:%22aba0974-b3e-4d5fd01c56b00%22	http://pixeldizajn.com/PerfectCV/img/form-bg@2x.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/form-bg@2x.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:31	95646/95646	---M--	200	added ('OK')	image/png	etag:%22aba0969-1759e-4d5fd5185ad80%22	http://pixeldizajn.com/PerfectCV/img/body-bg.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/body-bg.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:31	42895/42895	---M--	200	added ('OK')	image/png	etag:%22aba0967-a78f-4d656ed4387c0%22	http://pixeldizajn.com/PerfectCV/img/container-bg@2x.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/container-bg@2x.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
22:28:35	139920/139920	---M--	200	added ('OK')	image/png	etag:%22aba0964-22290-4d5fd50177780%22	http://pixeldizajn.com/PerfectCV/img/body-bg@2x.png	F:/graphicana/new-resume/resume/pixeldizajn.com/PerfectCV/img/body-bg@2x.png	(from http://pixeldizajn.com/PerfectCV/css/styles.css)
